ID,Country,Latitude,Longitude,Hub.height,turbine.rotorDiameter,turbine.capacity,Number.of.turbines,Total.power,Status
14594,Germany,54.392,9.993,64.5,85.0,2000.0,1.0,2000.0,Production
22227,Germany,54.603,9.656,32.6,43.0,600.0,6.0,3600.0,Production
28749,Germany,54.62,9.602,93.0,114.0,3200.0,3.0,9600.0,Production
6637,Germany,54.419,8.926,41.1,54.2,1000.0,8.0,8000.0,Production
14623,Germany,54.419,8.926,19.0,25.0,200.0,6.0,1200.0,Production
20118,Germany,53.69,9.631,68.0,62.0,1300.0,6.0,7800.0,Production
18082,Germany,,,62.2,82.0,2000.0,2.0,4000.0,Production
15575,Germany,54.492,8.865,21.3,28.0,250.0,5.0,1250.0,Production
15576,Germany,54.492,8.865,21.3,28.0,250.0,5.0,1250.0,Production
5361,Germany,54.492,8.865,53.9,71.0,2300.0,1.0,2300.0,Production
24157,Germany,54.492,8.865,53.9,71.0,2300.0,3.0,6900.0,Production
12344,Germany,54.012,8.903,45.5,60.0,1000.0,1.0,1000.0,Production
23163,Germany,54.492,8.865,104.0,92.0,2350.0,1.0,2350.0,Production
28708,Germany,54.631,9.094,64.0,71.0,2300.0,10.0,23000.0,Production
14700,Germany,54.569,9.182,32.6,43.0,600.0,2.0,1200.0,Production
22229,Germany,54.295,8.813,35.0,37.0,450.0,4.0,1800.0,Production
5507,Germany,54.63,9.01,62.2,82.0,1800.0,6.0,10800.0,Production
14714,Germany,54.63,9.01,65.0,70.0,1500.0,1.0,1500.0,Production
14715,Germany,54.63,9.01,65.0,70.0,2000.0,3.0,6000.0,Production
14716,Germany,54.63,9.01,151.8,200.0,3067.0,3.0,9200.0,Production
14717,Germany,54.63,9.01,30.4,40.0,500.0,1.0,500.0,Production
14718,Germany,54.63,9.01,56.9,75.0,1800.0,1.0,1800.0,Production
14725,Germany,53.95,9.385,65.0,70.0,2000.0,1.0,2000.0,Production
18174,Germany,53.95,9.385,65.0,70.0,2000.0,1.0,2000.0,Production
3654,Germany,54.21,8.98,32.6,43.0,500.0,1.0,500.0,Production
24159,Germany,,,91.0,116.8,3000.0,4.0,12000.0,Production
27757,Germany,54.522,9.915,93.0,114.0,3200.0,1.0,3200.0,Production
27741,Germany,54.331,10.874,50.0,40.0,600.0,1.0,600.0,Production
12081,Germany,54.683,9.288,108.0,82.0,2000.0,3.0,6000.0,Production
22903,Germany,54.677,9.287,86.5,114.0,3200.0,13.0,41600.0,Production
22738,Germany,53.454,10.565,120.0,117.0,2400.0,5.0,12000.0,Production
22739,Germany,53.454,10.565,120.0,117.0,2400.0,1.0,2400.0,Production
25171,Germany,54.469,9.288,,,,,800.0,Production
20778,Germany,54.831,9.151,93.0,114.0,3200.0,1.0,3200.0,Production
27705,Germany,54.846,9.154,32.6,43.0,500.0,4.0,2000.0,Production
30324,Germany,54.857,9.13,62.2,82.0,2000.0,1.0,2000.0,Production
27708,Germany,54.866,9.163,93.0,114.0,3200.0,5.0,16000.0,Production
16500,Germany,54.172,8.894,64.0,71.0,2300.0,8.0,18400.0,Production
14853,Germany,,,40.2,53.0,850.0,2.0,1700.0,Production
14854,Germany,,,30.4,40.0,500.0,3.0,1500.0,Production
14855,Germany,54.863,8.625,64.5,85.0,2000.0,1.0,2000.0,Production
14879,Germany,54.202,9.031,35.7,47.0,660.0,11.0,7260.0,Production
14880,Germany,54.202,9.031,19.0,25.0,200.0,2.0,400.0,Production
14881,Germany,54.202,9.031,40.2,53.0,850.0,3.0,2550.0,Production
14882,Germany,54.202,9.031,21.3,28.0,225.0,4.0,900.0,Production
14883,Germany,54.202,9.031,32.6,43.0,600.0,3.0,1800.0,Production
14884,Germany,54.202,9.031,35.7,47.0,750.0,1.0,750.0,Production
14885,Germany,54.202,9.031,65.0,77.0,1500.0,2.0,3000.0,Production
3646,Germany,53.95,9.14,32.6,43.0,500.0,1.0,500.0,Production
4,Germany,54.22,8.93,65.0,70.0,1500.0,1.0,1500.0,Production
27617,Germany,54.187,8.931,64.0,71.0,2300.0,1.0,2300.0,Production
27618,Germany,54.187,8.931,84.6,82.0,2300.0,5.0,11500.0,Production
27619,Germany,54.187,8.931,64.0,71.0,2300.0,2.0,4600.0,Production
27620,Germany,54.187,8.931,149.0,115.7,3000.0,2.0,6000.0,Production
14932,Germany,54.24,8.877,30.4,40.0,500.0,9.0,4500.0,Production
14933,Germany,54.24,8.877,61.5,81.0,2300.0,1.0,2300.0,Production
27621,Germany,54.246,8.904,64.0,71.0,2300.0,7.0,16100.0,Production
14936,Germany,54.497,9.173,53.1,70.0,1500.0,3.0,4500.0,Production
18439,Germany,54.492,9.173,59.0,82.0,2000.0,1.0,2000.0,Production
5529,Germany,53.77,10.5,43.3,57.0,1050.0,6.0,6300.0,Production
27579,Germany,53.912,9.082,78.0,82.0,2300.0,5.0,11500.0,Production
16834,Germany,53.927,9.123,100.0,100.0,3300.0,4.0,13200.0,Production
27585,Germany,53.929,9.143,92.0,115.7,3000.0,5.0,15000.0,Production
14951,Germany,54.519,11.053,56.2,74.0,1500.0,2.0,3000.0,Production
14952,Germany,54.519,11.053,30.4,40.0,500.0,1.0,500.0,Production
14953,Germany,54.519,11.053,56.9,75.0,1800.0,1.0,1800.0,Production
27569,Germany,54.525,11.065,44.0,40.3,500.0,1.0,500.0,Production
10932,Germany,53.93,8.947,70.0,58.0,1000.0,1.0,1000.0,Production
16476,Germany,53.927,8.945,64.0,71.0,2300.0,2.0,4600.0,Production
18675,Germany,53.927,8.949,64.7,70.0,1800.0,1.0,1800.0,Production
11154,Germany,54.886,8.989,100.0,126.0,6150.0,3.0,18450.0,Production
14957,Germany,54.886,8.989,95.6,126.0,6150.0,3.0,18450.0,Production
25160,Germany,54.455,9.025,133.5,107.0,3400.0,1.0,3400.0,Production
27558,Germany,53.865,9.391,93.0,114.0,3200.0,1.0,3200.0,Production
14976,Germany,54.194,10.351,60.0,43.0,600.0,6.0,3600.0,Production
14977,Germany,53.958,9.936,85.0,77.0,1500.0,1.0,1500.0,Production
14978,Germany,53.958,9.936,65.0,70.0,1800.0,5.0,9000.0,Production
14979,Germany,53.958,9.936,90.0,77.0,1500.0,2.0,3000.0,Production
14980,Germany,53.958,9.936,65.0,70.0,1800.0,1.0,1800.0,Production
16076,Germany,53.958,9.936,100.0,100.0,2500.0,7.0,17500.0,Production
27540,Germany,54.116,9.37,104.0,92.0,2350.0,3.0,7050.0,Production
11254,Germany,54.01,9.844,67.0,66.0,1650.0,8.0,13200.0,Production
11757,Germany,54.01,9.844,67.0,66.0,1750.0,5.0,8750.0,Production
27502,Germany,54.012,9.859,88.8,117.0,2400.0,1.0,2400.0,Production
7238,Germany,,,60.0,47.0,660.0,23.0,15180.0,Production
25172,Germany,54.451,9.045,106.0,131.0,3600.0,1.0,3600.0,Production
27491,Germany,54.448,9.03,85.0,130.0,3300.0,1.0,3300.0,Production
27492,Germany,54.446,9.025,100.0,127.0,4200.0,1.0,4200.0,Production
27493,Germany,54.428,9.041,85.0,130.0,3200.0,1.0,3200.0,Production
27494,Germany,54.452,9.033,110.0,140.0,3600.0,1.0,3600.0,Production
27508,Germany,54.462,9.034,80.0,100.0,2000.0,1.0,2000.0,Production
27509,Germany,54.458,9.034,80.0,104.0,3400.0,2.0,6800.0,Production
15031,Germany,54.433,9.199,43.3,57.0,1000.0,2.0,2000.0,Production
15032,Germany,54.433,9.199,64.5,85.0,2000.0,1.0,2000.0,Production
25170,Germany,54.284,9.11,98.0,104.0,3400.0,2.0,6800.0,Production
27458,Germany,54.284,9.11,93.0,114.0,3200.0,2.0,6400.0,Production
15052,Germany,54.67,9.877,50.0,48.0,600.0,2.0,1200.0,Production
15082,Germany,54.166,8.998,61.5,81.0,2300.0,5.0,11500.0,Production
20245,Germany,54.166,8.995,19.0,25.0,150.0,1.0,150.0,Production
7229,Germany,54.166,8.998,60.0,47.0,660.0,10.0,6600.0,Production
7230,Germany,54.166,8.998,60.0,47.0,660.0,13.0,8580.0,Production
18497,Germany,54.166,8.998,85.0,112.0,3000.0,7.0,21000.0,Production
7231,Germany,54.166,8.998,53.0,42.0,600.0,6.0,3600.0,Production
7255,Germany,54.166,8.998,65.0,47.0,660.0,2.0,1320.0,Production
7237,Germany,54.166,8.998,60.0,47.0,660.0,3.0,1980.0,Production
7234,Germany,54.166,8.998,53.0,44.0,600.0,4.0,2400.0,Production
15093,Germany,53.585,10.649,47.1,62.0,1300.0,6.0,7800.0,Production
27474,Germany,54.203,9.405,94.0,112.0,3000.0,11.0,33000.0,Production
1485,Germany,51.372,11.288,32.6,43.0,600.0,5.0,3000.0,Production
1494,Germany,51.372,11.288,42.5,56.0,1000.0,12.0,12000.0,Production
1502,Germany,51.372,11.288,64.5,85.0,2000.0,2.0,4000.0,Production
16634,Germany,51.372,11.288,137.0,126.0,3450.0,1.0,3450.0,Production
16656,Germany,51.372,11.288,149.0,126.0,3450.0,1.0,3450.0,Production
23544,Germany,51.056,10.682,138.0,82.0,2000.0,1.0,2000.0,Production
11417,Germany,50.725,11.894,30.6,40.3,500.0,1.0,500.0,Production
11418,Germany,50.725,11.894,30.6,40.3,500.0,1.0,500.0,Production
11419,Germany,50.724,11.9,50.1,66.0,1500.0,1.0,1500.0,Production
11420,Germany,50.724,11.9,65.0,70.5,1500.0,1.0,1500.0,Production
24762,Germany,50.725,11.894,30.6,40.3,500.0,1.0,500.0,Production
24778,Germany,50.727,11.886,137.0,126.0,3300.0,1.0,3300.0,Production
6499,Germany,51.106,10.649,46.3,61.0,1300.0,10.0,13000.0,Production
9782,Germany,51.106,10.649,56.2,74.0,1500.0,3.0,4500.0,Production
18100,Germany,51.039,10.687,119.0,112.0,3000.0,3.0,9000.0,Production
18103,Germany,51.039,10.687,119.0,112.0,3000.0,2.0,6000.0,Production
11522,Germany,51.348,10.928,30.4,40.0,500.0,1.0,500.0,Production
11523,Germany,51.348,10.928,32.6,43.0,600.0,1.0,600.0,Production
14524,Germany,50.965,12.338,21.3,28.0,250.0,1.0,250.0,Production
28237,Germany,50.76,10.359,36.4,48.0,600.0,1.0,600.0,Production
27282,Germany,51.002,10.583,88.8,117.0,3300.0,2.0,6600.0,Production
11822,Germany,51.254,10.276,53.1,70.0,1800.0,8.0,14400.0,Production
3416,Germany,51.08,11.99,36.4,48.0,750.0,1.0,750.0,Production
11773,Germany,50.898,11.511,85.0,70.0,1500.0,8.0,12000.0,Production
11860,Germany,50.897,11.519,53.9,71.0,2300.0,1.0,2300.0,Production
24175,Germany,50.899,11.497,129.0,141.0,4200.0,1.0,4200.0,Production
28346,Germany,50.899,11.504,100.0,100.0,2500.0,1.0,2500.0,Production
28354,Germany,50.939,12.111,138.0,92.0,2350.0,1.0,2350.0,Production
11870,Germany,50.977,11.979,32.6,43.0,600.0,1.0,600.0,Production
11909,Germany,,,85.0,71.0,2000.0,4.0,8000.0,Production
11926,Germany,,,105.0,80.0,2000.0,3.0,6000.0,Production
28405,Germany,51.298,10.282,138.0,82.0,2300.0,2.0,4600.0,Production
11933,Germany,50.925,10.058,30.6,40.3,500.0,1.0,500.0,Production
11952,Germany,50.959,12.294,,,,,510.0,Production
3764,Germany,50.824,10.065,75.0,48.0,750.0,5.0,3750.0,Production
11970,Germany,50.828,10.063,105.0,90.0,2000.0,2.0,4000.0,Production
6130,Germany,51.05,11.63,47.1,62.0,1300.0,7.0,9100.0,Production
6467,Germany,51.05,11.63,47.1,62.0,1300.0,2.0,2600.0,Production
6532,Germany,51.05,11.63,47.1,62.0,1300.0,2.0,2600.0,Production
24710,Germany,51.048,11.628,80.0,62.0,1300.0,11.0,14300.0,Production
28491,Germany,51.034,11.624,30.6,40.3,500.0,10.0,5000.0,Production
28492,Germany,51.034,11.624,53.1,70.0,1800.0,2.0,3600.0,Production
28493,Germany,51.051,11.641,105.0,90.0,2000.0,12.0,24000.0,Production
28494,Germany,51.053,11.65,138.0,82.0,2300.0,2.0,4600.0,Production
28495,Germany,51.053,11.65,138.0,82.0,2300.0,2.0,4600.0,Production
28496,Germany,51.044,11.62,94.0,112.0,3450.0,10.0,34500.0,Production
6529,Germany,50.974,10.325,105.0,90.0,2000.0,2.0,4000.0,Production
18214,Germany,50.974,10.325,105.0,90.0,2000.0,6.0,12000.0,Production
12100,Germany,50.493,11.596,32.6,43.0,600.0,1.0,600.0,Production
3417,Germany,51.026,11.088,74.0,52.0,850.0,14.0,11900.0,Production
28623,Germany,50.729,11.96,45.5,60.0,1000.0,2.0,2000.0,Production
28624,Germany,50.729,11.96,100.0,70.5,1500.0,1.0,1500.0,Production
5358,Germany,50.73,11.96,56.2,74.0,1500.0,3.0,4500.0,Production
5606,Germany,50.928,10.221,100.0,77.0,1500.0,2.0,3000.0,Production
5627,Germany,50.928,10.221,58.4,77.0,1500.0,1.0,1500.0,Production
5812,Germany,50.924,10.22,30.4,40.0,600.0,1.0,600.0,Production
9785,Germany,50.924,10.22,70.0,48.0,600.0,1.0,600.0,Production
28626,Germany,51.017,11.754,70.0,56.0,850.0,4.0,3400.0,Production
28627,Germany,51.017,11.766,70.0,48.0,750.0,2.0,1500.0,Production
28628,Germany,51.017,11.766,74.0,52.0,900.0,4.0,3600.0,Production
28629,Germany,51.017,11.766,70.0,60.0,1000.0,2.0,2000.0,Production
3507,Germany,51.02,11.74,42.5,56.0,850.0,4.0,3400.0,Production
3508,Germany,51.02,11.74,70.0,48.0,750.0,2.0,1500.0,Production
3465,Germany,51.02,11.74,70.0,60.0,1000.0,2.0,2000.0,Production
3466,Germany,51.02,11.74,39.5,52.0,900.0,4.0,3600.0,Production
28668,Germany,50.946,10.924,73.0,52.9,800.0,7.0,5600.0,Production
28669,Germany,50.946,10.924,73.0,52.9,800.0,1.0,800.0,Production
3272,Germany,51.201,10.962,100.0,80.0,2000.0,1.0,2000.0,Production
5721,Germany,51.191,10.937,64.5,85.0,2000.0,9.0,18000.0,Production
5723,Germany,51.19,10.94,64.5,85.0,2000.0,21.0,42000.0,Production
23558,Germany,51.205,10.961,100.0,77.0,1500.0,1.0,1500.0,Production
23560,Germany,51.203,10.958,100.0,77.0,1500.0,1.0,1500.0,Production
23968,Germany,50.429,11.892,87.8,115.7,3000.0,8.0,24000.0,Production
6271,Germany,50.438,11.859,56.2,74.0,1500.0,3.0,4500.0,Production
3521,Germany,51.353,10.167,36.4,48.0,750.0,7.0,5250.0,Production
5944,Germany,51.361,10.217,40.2,52.9,800.0,7.0,5600.0,Production
12371,Germany,50.88,12.081,19.0,25.0,200.0,1.0,200.0,Production
12372,Germany,50.88,12.081,56.2,74.0,1500.0,3.0,4500.0,Production
3595,Germany,50.905,12.596,63.0,44.0,600.0,1.0,600.0,Production
12462,Germany,50.905,12.596,63.0,44.0,600.0,2.0,1200.0,Production
12496,Germany,51.21,10.949,105.0,90.0,2000.0,4.0,8000.0,Production
12497,Germany,51.21,10.949,105.0,90.0,2000.0,4.0,8000.0,Production
12498,Germany,51.21,10.949,105.0,90.0,2000.0,3.0,6000.0,Production
23540,Germany,51.21,10.949,140.0,112.0,3000.0,2.0,6000.0,Production
12546,Germany,51.377,10.702,58.4,77.0,1500.0,10.0,15000.0,Production
14608,Germany,51.377,10.702,62.2,82.0,2300.0,3.0,6900.0,Production
12558,Germany,50.994,10.408,32.6,43.0,600.0,4.0,2400.0,Production
28836,Germany,51.007,10.381,85.0,82.3,1500.0,6.0,9000.0,Production
28837,Germany,50.887,12.211,139.0,122.0,3200.0,2.0,6400.0,Production
3759,Germany,51.126,10.754,100.0,77.0,1500.0,2.0,3000.0,Production
24744,Germany,51.126,10.754,100.0,77.0,1500.0,1.0,1500.0,Production
24745,Germany,51.126,10.754,100.0,77.0,1500.0,4.0,6000.0,Production
24746,Germany,51.126,10.754,100.0,77.0,1500.0,3.0,4500.0,Production
24748,Germany,51.126,10.754,100.0,77.0,1500.0,1.0,1500.0,Production
24749,Germany,51.126,10.754,100.0,77.0,1500.0,2.0,3000.0,Production
24750,Germany,51.126,10.754,100.0,77.0,1500.0,2.0,3000.0,Production
24751,Germany,51.126,10.754,100.0,77.0,1500.0,1.0,1500.0,Production
28865,Germany,51.128,10.75,105.0,90.0,2000.0,2.0,4000.0,Production
28866,Germany,51.128,10.75,105.0,90.0,2000.0,4.0,8000.0,Production
6075,Germany,50.436,11.883,53.0,44.0,600.0,1.0,600.0,Production
28913,Germany,51.379,10.721,30.4,40.0,600.0,1.0,600.0,Production
28914,Germany,51.381,10.726,53.1,70.0,1800.0,1.0,1800.0,Production
28915,Germany,51.381,10.726,108.0,82.0,2300.0,6.0,13800.0,Production
12677,Germany,51.319,11.254,85.0,70.0,1800.0,5.0,9000.0,Production
29005,Germany,51.319,11.254,138.0,92.0,2350.0,2.0,4700.0,Production
29006,Germany,51.319,11.254,135.0,115.7,3000.0,1.0,3000.0,Production
29007,Germany,51.319,11.254,149.0,101.0,3050.0,1.0,3050.0,Production
3271,Germany,51.1,10.819,100.0,80.0,2000.0,1.0,2000.0,Production
12244,Germany,51.102,10.822,140.0,112.0,3000.0,1.0,3000.0,Production
16918,Germany,51.102,10.822,105.0,90.0,2000.0,1.0,2000.0,Production
22859,Germany,51.102,10.822,140.0,112.0,3000.0,1.0,3000.0,Production
23539,Germany,51.102,10.822,125.0,90.0,2000.0,1.0,2000.0,Production
23561,Germany,51.098,10.824,100.0,77.0,1500.0,3.0,4500.0,Production
24747,Germany,51.098,10.824,100.0,77.0,1500.0,2.0,3000.0,Production
27285,Germany,51.102,10.822,149.0,126.0,3300.0,1.0,3300.0,Production
12730,Germany,50.844,12.284,50.0,44.0,600.0,1.0,600.0,Production
12731,Germany,50.84,12.269,25.3,33.3,510.0,1.0,510.0,Production
18102,Germany,51.024,10.643,138.0,71.0,2000.0,1.0,2000.0,Production
22861,Germany,51.03,10.666,141.0,117.0,2400.0,2.0,4800.0,Production
24729,Germany,51.03,10.666,141.0,117.0,2400.0,4.0,9600.0,Production
24730,Germany,51.03,10.666,141.0,117.0,2400.0,1.0,2400.0,Production
24776,Germany,51.016,10.557,149.0,126.0,3300.0,1.0,3300.0,Production
27859,Germany,51.03,10.666,88.8,117.0,3450.0,1.0,3450.0,Production
18105,Germany,51.326,10.624,141.0,117.0,2400.0,2.0,4800.0,Production
26585,Germany,51.326,10.624,141.0,117.0,2400.0,5.0,12000.0,Production
12831,Germany,51.536,10.694,42.5,56.0,1000.0,2.0,2000.0,Production
12832,Germany,51.536,10.694,85.0,77.0,1500.0,1.0,1500.0,Production
12833,Germany,51.536,10.694,100.0,82.0,2000.0,1.0,2000.0,Production
30927,Germany,51.536,10.694,138.0,82.0,2300.0,1.0,2300.0,Production
6066,Germany,50.917,10.568,53.9,71.0,2000.0,2.0,4000.0,Production
6129,Germany,51.03,11.22,68.0,62.0,1300.0,4.0,5200.0,Production
12092,Germany,51.01,10.377,74.0,52.0,900.0,2.0,1800.0,Production
12093,Germany,51.003,10.375,76.0,48.0,800.0,3.0,2400.0,Production
12870,Germany,51.324,10.422,30.4,40.0,600.0,1.0,600.0,Production
3269,Germany,,,74.0,52.0,850.0,14.0,11900.0,Production
29272,Germany,51.024,11.086,73.0,52.9,800.0,1.0,800.0,Production
3526,Germany,51.315,10.537,32.6,43.0,600.0,5.0,3000.0,Production
5685,Germany,51.315,10.537,78.0,40.0,600.0,1.0,600.0,Production
9838,Germany,51.315,10.537,60.0,48.0,600.0,1.0,600.0,Production
9842,Germany,51.315,10.537,60.0,48.0,600.0,1.0,600.0,Production
3402,Germany,51.303,10.917,60.7,80.0,2000.0,11.0,22000.0,Production
3520,Germany,51.303,10.917,36.4,48.0,750.0,11.0,8250.0,Production
23977,Germany,51.303,10.917,140.0,112.0,3300.0,2.0,6600.0,Production
24777,Germany,51.303,10.917,149.0,112.0,3300.0,3.0,9900.0,Production
24779,Germany,51.303,10.917,140.0,112.0,3300.0,1.0,3300.0,Production
29281,Germany,51.303,10.917,140.0,112.0,3300.0,7.0,23100.0,Production
29282,Germany,51.303,10.917,140.0,112.0,3300.0,3.0,9900.0,Production
12983,Germany,51.195,10.727,100.0,80.0,2000.0,1.0,2000.0,Production
16602,Germany,51.195,10.727,141.0,117.0,2400.0,5.0,12000.0,Production
16919,Germany,51.195,10.727,105.0,90.0,2000.0,1.0,2000.0,Production
18097,Germany,51.195,10.727,138.0,82.0,2300.0,1.0,2300.0,Production
22858,Germany,51.195,10.727,140.0,112.0,3000.0,2.0,6000.0,Production
22862,Germany,51.195,10.727,138.0,82.0,2300.0,1.0,2300.0,Production
22865,Germany,51.195,10.727,140.0,112.0,3000.0,1.0,3000.0,Production
23541,Germany,51.195,10.727,137.0,126.0,3300.0,1.0,3300.0,Production
23543,Germany,51.195,10.727,140.0,112.0,3000.0,1.0,3000.0,Production
23565,Germany,51.195,10.727,100.0,77.0,1500.0,3.0,4500.0,Production
23973,Germany,51.195,10.727,137.0,126.0,3300.0,1.0,3300.0,Production
24727,Germany,51.195,10.727,140.0,112.0,3000.0,1.0,3000.0,Production
24765,Germany,51.195,10.727,105.0,90.0,2000.0,1.0,2000.0,Production
24766,Germany,51.195,10.727,105.0,90.0,2000.0,2.0,4000.0,Production
24767,Germany,51.195,10.727,105.0,90.0,2000.0,1.0,2000.0,Production
24768,Germany,51.195,10.727,105.0,90.0,2000.0,1.0,2000.0,Production
30051,Germany,51.195,10.727,149.0,136.0,3450.0,1.0,3450.0,Production
3435,Germany,50.81,12.15,85.0,77.0,1500.0,4.0,6000.0,Production
3385,Germany,51.108,11.254,105.0,90.0,2000.0,5.0,10000.0,Production
13030,Germany,51.108,11.254,105.0,90.0,2000.0,3.0,6000.0,Production
13068,Germany,51.187,11.243,64.5,85.0,2000.0,4.0,8000.0,Production
13069,Germany,51.187,11.243,64.5,85.0,2000.0,1.0,2000.0,Production
13092,Germany,50.88,12.181,32.6,43.0,600.0,2.0,1200.0,Production
13093,Germany,50.88,12.181,40.2,53.0,850.0,1.0,850.0,Production
23501,Germany,50.984,12.276,140.0,112.0,3000.0,4.0,12000.0,Production
23505,Germany,50.986,12.279,138.0,82.0,2000.0,2.0,4000.0,Production
23503,Germany,50.985,12.269,138.0,82.0,2000.0,3.0,6000.0,Production
13107,Germany,50.876,11.914,21.3,28.0,225.0,1.0,225.0,Production
22853,Germany,51.213,10.857,140.0,112.0,3300.0,4.0,13200.0,Production
22856,Germany,51.213,10.857,140.0,112.0,3300.0,4.0,13200.0,Production
23551,Germany,51.213,10.857,105.0,90.0,2000.0,1.0,2000.0,Production
24769,Germany,51.213,10.857,105.0,90.0,2000.0,5.0,10000.0,Production
24770,Germany,51.213,10.857,105.0,90.0,2000.0,4.0,8000.0,Production
13317,Germany,50.687,11.783,,,,,5000.0,Production
12651,Germany,51.031,11.909,100.0,100.0,2500.0,1.0,2500.0,Production
21024,Germany,51.029,11.911,100.0,70.5,1500.0,1.0,1500.0,Production
27307,Germany,51.031,11.909,100.0,100.0,2500.0,6.0,15000.0,Production
13392,Germany,51.086,12.324,32.6,43.0,600.0,1.0,600.0,Production
13417,Germany,50.945,12.262,32.6,43.0,600.0,3.0,1800.0,Production
9684,Germany,50.907,11.444,,,,,10000.0,Production
29495,Germany,50.827,12.344,120.0,117.0,2400.0,4.0,9600.0,Production
11504,Germany,50.745,12.17,45.0,40.0,500.0,1.0,500.0,Production
11505,Germany,50.745,12.171,45.0,48.0,600.0,1.0,600.0,Production
691,Germany,50.814,10.065,105.0,90.0,2000.0,3.0,6000.0,Production
6065,Germany,50.813,10.07,33.4,44.0,600.0,2.0,1200.0,Production
6074,Germany,50.815,10.068,75.0,48.0,750.0,1.0,750.0,Production
5444,Germany,50.961,12.328,100.0,77.0,1500.0,1.0,1500.0,Production
29519,Germany,50.961,12.328,21.3,28.0,250.0,1.0,250.0,Production
11211,Germany,50.715,11.72,44.0,43.0,600.0,1.0,600.0,Production
29524,Germany,50.715,11.72,40.0,28.0,250.0,1.0,250.0,Production
13550,Germany,51.021,12.296,56.2,74.0,1500.0,2.0,3000.0,Production
22262,Germany,51.038,10.332,99.0,101.0,3000.0,5.0,15000.0,Production
13672,Germany,51.109,11.817,64.5,85.0,2000.0,2.0,4000.0,Production
22707,Germany,51.43,10.81,138.0,82.0,2300.0,2.0,4600.0,Production
29572,Germany,51.43,10.81,50.1,66.0,1500.0,3.0,4500.0,Production
29573,Germany,51.43,10.81,50.1,66.0,1500.0,2.0,3000.0,Production
29574,Germany,51.43,10.81,85.0,77.0,1500.0,1.0,1500.0,Production
29575,Germany,51.43,10.81,149.0,115.7,3000.0,2.0,6000.0,Production
29576,Germany,51.43,10.81,138.0,82.0,2300.0,1.0,2300.0,Production
29577,Germany,51.43,10.81,149.0,115.7,3000.0,1.0,3000.0,Production
5298,Germany,50.427,11.915,149.0,115.7,3000.0,8.0,24000.0,Production
12086,Germany,51.038,10.332,30.6,40.3,500.0,6.0,3000.0,Production
12094,Germany,51.04,10.334,69.0,64.0,1200.0,1.0,1200.0,Production
12095,Germany,51.038,10.332,80.0,77.0,1500.0,2.0,3000.0,Production
23568,Germany,51.039,10.323,69.0,62.0,1300.0,5.0,6500.0,Production
23984,Germany,51.039,10.323,85.0,77.0,1500.0,1.0,1500.0,Production
23985,Germany,51.039,10.323,85.0,77.0,1500.0,1.0,1500.0,Production
