farm_id,n_turbines,pc1_angle,explained_var_ratio,centroid_lat,centroid_lon,lat_range_km,lon_range_km,med_hub_height,med_rotor_diam,med_capacity_kw,med_start_year,n_hub_height,n_rotor,n_capacity,n_start_year
6061,4,111.96,0.9987,51.0981,19.3073,1.38,0.33,53.9,71.0,2000.0,,0,0,0,0
6029,4,170.34,0.6041,52.3348,17.4568,0.85,0.62,75.9,100.0,2500.0,,0,0,0,0
6035,4,107.29,0.9032,58.4146,-6.4434,0.67,0.17,36.4,48.0,900.0,,0,0,0,0
621,4,141.57,0.8784,49.8112,12.076,0.35,0.25,71.0,36.5,0.8,,0,0,3,0
629,4,7.89,0.6202,54.3372,13.285,0.31,0.24,50.0,44.0,0.6,,4,4,4,0
6119,4,66.23,0.937,51.0956,-1.3937,0.69,0.23,30.4,40.0,0.0,,0,0,3,0
2989,4,170.21,0.9761,49.0039,11.2863,0.38,1.19,138.0,82.0,2300.0,,0,0,0,0
3011,4,17.71,0.8341,48.1578,-3.1481,0.34,0.37,67.0,48.0,800.0,2006.0,4,4,4,4
4059,4,34.27,0.8312,54.3769,9.8116,0.57,0.37,120.0,116.8,3000.0,,0,0,0,0
1543,4,105.82,1.0,56.1573,10.659,0.51,0.08,45.0,60.0,1300.0,,0,0,0,0
6076,4,173.82,0.967,62.0467,16.9528,0.37,0.85,105.0,90.0,2000.0,2012.0,4,4,4,4
6077,4,171.42,0.914,63.2492,18.1546,0.83,1.04,115.0,113.0,3000.0,2015.0,4,4,4,4
6080,4,12.26,0.9917,57.664,-1.9358,0.76,1.47,30.4,40.0,500.0,,0,0,0,0
6084,4,101.83,0.9462,56.6469,12.9991,3.43,0.56,95.0,100.0,1800.0,2015.0,4,4,4,4
188,4,30.24,0.8837,50.9572,10.7856,0.52,0.38,43.3,57.0,1050.0,,0,0,4,0
2982,4,167.25,0.9935,52.1406,9.2517,0.28,0.69,73.0,53.0,0.8,2009.0,4,4,4,1
2052,4,17.06,0.9022,53.9792,11.6252,1.78,2.56,21.3,28.0,250.0,,0,0,0,0
2056,4,119.46,0.9883,51.5748,9.2892,3.03,1.17,60.0,48.0,600.0,,0,0,0,0
2057,4,12.67,1.0,56.5985,10.1236,0.31,0.75,45.0,48.0,750.0,,0,0,0,0
2061,4,22.46,0.9943,51.1808,7.8232,1.8,2.73,85.0,71.0,2000.0,,0,0,0,0
2062,4,1.27,0.9964,57.4853,10.0473,0.39,3.08,32.0,27.0,225.0,,0,0,0,0
2067,4,158.15,0.6652,52.2246,10.1905,0.37,0.29,69.0,62.0,1300.0,,0,0,0,0
4042,4,137.25,0.9913,47.983,11.4083,1.41,0.96,149.0,115.0,3.0,,4,4,4,0
4052,4,137.65,0.998,58.34,11.4134,0.66,0.39,65.0,65.0,1750.0,2002.0,4,4,4,4
3966,4,24.81,0.861,50.9167,4.2267,0.51,0.67,150.0,82.0,2000.0,,4,0,4,0
3968,4,127.01,0.9943,53.5757,-1.2309,0.98,0.42,70.2,92.5,2050.0,,0,0,0,0
4015,4,48.48,0.6707,58.5808,12.3726,1.41,0.79,93.0,67.5,1400.0,2009.0,4,4,4,4
4019,4,176.92,0.9785,58.0534,13.736,0.38,1.15,72.0,52.0,850.0,2004.5,4,4,4,4
4026,4,29.08,0.9798,55.5352,14.3404,0.7,0.8,32.0,27.0,220.0,1993.0,4,4,4,4
4038,4,132.36,0.9403,49.6844,10.3902,0.7,0.44,139.4,92.0,2.4,,4,4,4,0
1066,4,29.28,0.9549,49.462,9.5063,0.73,0.76,170.0,82.0,2.4,2004.0,4,0,4,2
1075,4,67.51,0.9841,52.5684,9.4387,3.36,1.01,65.0,48.0,0.0,,0,0,1,0
6120,4,175.48,0.9154,60.8116,16.6624,0.43,0.7,108.0,82.0,2300.0,2014.0,4,4,4,4
6131,4,77.09,0.963,55.089,-6.6572,1.46,0.27,56.0,48.0,800.0,,0,0,0,0
6191,4,84.55,0.9677,47.6972,-1.1641,3.17,0.44,106.0,117.0,3600.0,,4,4,3,0
6192,4,4.56,0.8918,46.3441,0.3316,0.54,1.12,114.5,138.2,3000.0,2023.0,4,4,3,4
6209,4,168.47,1.0,46.7865,-1.6834,0.36,1.22,78.0,90.0,2000.0,2008.0,4,3,4,4
6214,4,142.34,0.8843,50.7736,-4.5114,1.73,1.29,23.5,31.0,330.0,,0,0,0,0
6184,4,44.02,0.8951,52.5991,19.9303,1.54,1.2,105.0,90.0,2000.0,,0,0,0,0
2006,4,63.29,0.933,47.9255,7.8812,2.03,0.98,160.0,138.2,4230.0,2024.5,4,3,4,4
2018,4,131.7,0.9921,42.1266,-4.635,0.82,0.56,105.0,90.0,2000.0,,0,0,0,0
2025,4,22.1,0.8751,55.4122,9.9967,0.46,0.45,50.0,48.0,750.0,2001.0,3,3,3,3
6185,4,48.27,0.7674,58.579,13.9714,0.28,0.15,31.0,27.0,220.0,2006.0,4,4,4,4
3035,4,52.6,0.9971,48.1548,-2.8943,0.59,0.32,105.0,136.0,3100.0,2024.0,2,2,4,2
3039,4,134.21,0.9983,48.0025,-2.7766,0.82,0.54,84.3,82.0,2000.0,2010.0,4,4,4,4
4001,4,102.66,0.9642,50.2551,21.2937,0.38,0.06,21.3,28.0,250.0,,0,0,0,0
3022,4,85.14,0.6397,52.8706,7.5229,0.62,0.27,50.0,40.3,0.5,,0,0,4,0
3950,4,55.58,0.9965,54.0154,15.2288,1.1,0.42,,,2000.0,,0,0,4,0
3964,4,154.23,1.0,53.5438,9.997,0.91,1.11,6.0,104.0,0.0,,4,0,3,0
6230,4,141.21,0.993,47.1927,-0.7874,1.01,0.85,83.0,90.0,2500.0,,4,4,4,0
1986,4,118.96,0.9952,50.7488,13.1325,1.31,0.47,65.0,70.0,1800.0,,0,0,0,0
3921,4,22.88,0.8491,50.3674,11.8815,0.5,0.6,76.7,101.0,3050.0,,0,0,0,0
3924,4,175.06,0.839,51.5702,-2.8577,0.96,1.34,80.0,90.0,3500.0,,0,0,1,0
3931,4,149.92,0.998,51.365,9.1903,0.91,0.99,135.0,101.0,3000.0,,0,0,0,0
3942,4,141.31,0.8736,51.8988,7.6111,3.02,1.94,175.0,117.0,3200.0,2015.5,1,0,3,2
687,4,7.63,0.913,48.0895,8.8805,0.43,0.88,85.0,40.3,0.5,,4,0,4,0
3914,4,40.32,0.989,39.7444,-3.2925,0.48,0.43,80.0,100.0,1800.0,,0,4,4,0
6221,4,5.08,0.8254,57.5967,-2.0859,2.04,2.62,55.0,48.0,800.0,2016.0,1,1,1,1
6224,4,153.46,0.9998,51.9204,4.8644,0.74,0.91,108.0,82.0,3000.0,,0,0,0,0
6229,4,84.9,1.0,47.026,-1.0008,0.95,0.06,80.0,90.0,2000.0,2010.0,4,4,4,4
664,4,121.54,0.8803,54.8525,-1.747,1.43,0.66,30.4,40.0,500.0,,0,0,0,0
673,4,140.75,0.7418,50.885,13.3653,0.37,0.24,78.0,40.0,700.0,,0,0,4,0
674,4,15.82,0.9919,48.3364,8.1409,0.91,1.94,109.5,87.0,2000.0,2010.0,4,4,4,4
677,4,150.1,0.8894,51.7591,12.9828,0.76,0.79,76.0,48.0,800.0,,0,0,0,0
3071,4,111.88,0.9999,47.0854,-0.1464,0.99,0.27,84.0,82.0,2000.0,,0,0,4,0
3073,4,140.88,1.0,49.7006,0.7728,0.73,0.58,85.0,71.0,2300.0,,4,0,4,0
3906,4,81.68,0.8018,58.1183,13.7467,1.07,0.29,98.0,82.0,2000.0,2008.0,4,4,4,4
657,4,95.93,0.7666,51.3839,12.7858,0.55,0.19,65.0,40.3,0.5,1996.0,0,0,4,4
659,4,9.84,0.9911,53.4389,9.5349,0.46,1.27,60.0,43.0,0.6,1996.0,2,2,2,2
662,4,2.39,0.9231,51.9664,8.8209,0.29,0.62,98.0,71.0,2300.0,2008.0,0,0,4,1
6276,4,116.66,0.784,54.4458,-7.6224,2.39,1.02,53.0,77.0,1500.0,,0,0,0,0
6279,4,157.05,0.9971,45.9073,-0.4085,0.44,0.71,112.0,110.0,2200.0,2022.0,4,4,4,4
6284,4,160.45,0.895,54.6232,-6.5438,1.24,1.84,21.3,28.0,250.0,,0,0,0,0
3059,4,35.36,1.0,47.2252,-1.2573,0.7,0.67,128.5,71.0,2300.0,2011.0,4,0,4,4
3065,4,172.86,0.9956,49.4715,7.2886,0.22,1.17,70.0,56.0,0.8,2001.0,4,4,4,4
6256,4,158.64,0.9952,50.4683,2.4519,0.66,1.09,94.0,112.0,3000.0,2022.0,4,4,4,4
6270,4,108.3,0.9999,46.368,1.5506,2.06,0.47,102.0,100.0,2000.0,2021.0,4,4,4,4
3886,4,98.21,1.0,46.8954,-1.7175,1.16,0.11,100.0,92.0,2050.0,2014.0,4,4,4,4
3049,4,158.65,0.9999,47.8547,-1.7617,0.28,0.48,68.0,64.0,1200.0,2008.0,4,4,4,4
3057,4,171.87,0.9999,49.2855,-1.3105,0.2,0.9,100.0,71.0,2000.0,,4,0,4,0
3856,4,24.33,0.7227,50.849,6.4766,0.56,0.44,105.0,149.0,5700.0,2025.0,3,3,3,3
3857,4,107.94,0.9939,58.6915,11.3018,3.16,0.57,47.5,47.0,700.0,2000.5,4,4,4,4
3865,4,18.68,0.9018,46.415,0.0854,0.53,0.96,78.0,90.0,2000.0,2012.0,0,0,4,4
160,4,108.89,0.884,51.8694,6.7818,4.58,1.33,100.0,70.5,0.2,,0,0,1,0
162,4,64.11,0.8756,51.0495,8.8798,0.53,0.24,32.6,43.0,250.3,1997.0,0,0,4,4
1923,4,4.52,0.9901,55.1008,10.1194,0.25,1.02,23.0,24.6,0.0,1981.0,1,0,1,1
1932,4,134.2,1.0,55.2668,12.2805,0.49,0.27,46.0,48.0,750.0,,0,0,0,0
1935,4,128.39,0.9499,55.6418,11.893,1.15,0.49,46.0,48.0,600.0,,0,0,0,0
6302,4,112.17,0.7616,54.9258,-6.8977,2.83,1.01,61.5,81.0,2300.0,,0,0,0,0
6315,4,132.15,0.9997,46.4611,-0.1464,0.86,0.53,150.0,100.0,3000.0,,4,0,4,0
710,4,134.86,0.6501,51.0109,14.7214,0.72,0.41,100.0,82.0,2000.0,,0,0,0,0
718,4,143.96,0.8877,50.6449,13.2691,0.44,0.33,36.0,28.0,250.0,,0,0,0,0
6348,4,177.21,0.9353,50.0605,2.7839,0.3,0.8,94.0,112.0,4000.0,,0,0,4,0
3807,4,14.52,0.9999,49.1224,8.585,0.23,0.56,30.0,82.4,0.0,2021.0,3,0,3,3
3812,4,146.19,0.9483,58.2229,13.0048,1.6,1.05,107.0,82.0,2000.0,2011.5,4,4,4,4
694,4,34.08,0.9309,48.3675,9.1492,0.86,0.82,46.0,43.0,600.0,,0,0,0,0
705,4,32.59,0.9581,51.5613,6.3783,0.71,0.69,44.0,58.0,3350.0,,0,0,2,0
6328,4,177.56,0.7332,51.7153,3.7662,0.01,0.02,85.0,82.0,2300.0,,0,0,0,0
6330,4,158.93,0.9575,48.2035,-0.9178,0.72,1.16,62.2,82.0,2850.0,,0,0,4,0
6338,4,9.59,0.9995,48.9627,0.4543,0.28,1.07,75.0,100.0,2200.0,2022.0,4,4,4,4
6341,4,16.53,0.7798,46.2504,0.2142,0.8,0.91,100.0,100.0,2625.0,,0,0,4,0
1939,4,57.96,0.7982,57.453,10.4771,3.54,1.56,30.0,25.0,150.0,,0,0,0,0
1962,4,143.89,0.8854,52.7907,10.7209,0.46,0.43,97.0,100.0,2050.0,2010.0,1,0,4,2
1963,4,150.1,0.854,54.192,10.8868,0.57,0.43,68.0,62.0,1300.0,,0,0,0,0
1969,4,13.04,0.9455,51.0964,3.6947,0.46,0.96,138.5,138.0,2000.0,2015.0,2,1,1,1
1027,4,173.26,0.9975,50.1587,4.9421,0.47,2.19,30.4,40.0,0.7,,0,0,2,0
1034,4,138.68,0.9859,53.5045,8.5756,2.93,1.93,35.0,37.0,4000.4,,0,0,2,0
3756,4,7.73,0.956,57.1459,18.1753,0.28,0.66,41.0,40.5,575.0,1996.5,4,4,4,4
3099,4,162.35,1.0,49.7183,2.4033,0.52,1.07,83.0,93.0,2300.0,2009.0,4,4,4,4
3101,4,35.83,0.8721,52.1857,17.3123,2.41,2.02,68.3,90.0,2000.0,,0,0,0,0
3105,4,96.2,0.8719,52.354,17.3769,1.75,0.41,75.9,100.0,2500.0,,0,0,0,0
6401,4,40.74,0.906,53.3848,5.9808,1.3,0.94,23.5,31.0,300.0,,0,0,0,0
1908,4,24.19,0.7201,50.4752,9.3562,0.49,0.45,50.0,43.0,600.0,,0,0,4,0
1910,4,163.24,0.9931,55.1366,10.4754,0.86,1.58,80.0,24.0,0.9,2002.0,3,0,3,3
1914,4,157.25,0.9607,55.2117,9.5556,0.61,0.86,46.0,50.0,800.0,,0,0,0,0
6374,4,118.64,0.9862,48.1717,-2.3569,1.22,0.48,92.0,115.0,2990.0,2022.0,4,4,4,4
6382,4,117.31,0.9822,41.5382,-4.9973,0.81,0.33,105.0,90.0,2.5,,0,0,4,0
144,4,154.14,0.9749,52.1339,8.9322,0.44,0.52,69.0,62.0,1300.0,,0,0,4,0
6447,4,34.28,0.9936,52.2811,17.3892,1.85,1.64,75.9,100.0,2500.0,,0,0,0,0
114,4,175.53,0.9968,52.0544,9.1429,0.18,1.26,58.4,77.0,1500.0,,0,0,0,0
1602,4,168.43,1.0,56.2924,10.0502,0.25,0.67,35.0,43.0,500.0,,0,0,0,0
1605,4,138.08,1.0,56.4625,8.8321,0.41,0.26,50.0,48.0,750.0,,0,0,0,0
1612,4,67.76,0.8761,55.8693,9.6786,0.69,0.21,49.0,52.0,850.0,,0,0,0,0
1624,4,155.81,0.9655,55.0177,12.3057,0.54,0.74,44.5,43.0,0.6,,3,3,3,0
6412,4,90.91,0.7625,28.5428,-13.9144,0.88,0.51,39.5,52.0,850.0,,0,0,0,0
6416,4,4.23,0.9374,53.6032,9.2755,0.37,0.89,149.0,66.0,4200.0,,4,0,4,0
3759,4,111.5,0.9974,55.4986,13.6051,0.48,0.11,65.0,40.0,500.0,1998.0,2,2,2,2
3780,4,27.13,0.9967,51.5593,-3.6233,1.17,1.3,80.0,85.0,0.2,,0,0,2,0
1921,4,167.23,1.0,56.4447,10.1946,0.29,0.7,50.0,48.0,750.0,,0,0,0,0
1599,4,79.24,0.9796,49.5088,7.4061,2.06,0.35,127.0,102.5,2.5,2013.5,4,4,4,4
1600,4,63.33,0.9842,54.9818,9.0443,2.07,0.57,35.7,47.0,750.0,,0,0,0,0
3734,4,111.46,0.9394,48.4016,8.2855,0.73,0.22,105.0,90.0,2000.0,,0,0,0,0
3738,4,74.64,0.6248,58.5375,12.5267,1.02,0.42,95.0,100.0,2500.0,2011.0,4,4,4,4
3742,4,149.01,0.9998,55.4536,13.4655,0.64,0.6,64.0,71.0,2300.0,2008.0,4,4,4,4
3745,4,27.61,0.9262,48.5472,11.3719,1.66,1.83,190.0,101.0,3.0,,4,4,4,0
3746,4,178.61,0.9999,50.852,2.7604,0.03,0.78,70.2,92.5,2050.0,,0,0,0,0
6485,4,35.45,0.6324,49.5338,6.5608,0.93,0.72,134.0,131.0,3.6,2023.0,4,4,4,4
3718,4,163.5,0.9801,52.1357,18.5777,0.52,1.06,35.7,47.0,750.0,,0,0,0,0
3721,4,1.68,0.8594,58.2924,11.4449,0.36,0.4,47.5,42.5,625.0,1997.5,4,4,4,4
3726,4,131.87,0.9892,53.4383,8.9854,0.64,0.33,58.0,40.0,600.0,,0,0,0,0
3727,4,27.35,0.9895,49.5864,6.8026,1.05,1.27,149.0,115.0,3.0,2015.0,4,4,4,4
3729,4,6.71,0.8617,53.5328,-1.2411,0.51,0.76,78.0,92.5,2000.0,,0,0,4,0
6478,4,30.78,0.9676,46.4183,0.5045,1.45,1.67,114.0,132.0,3000.0,2023.0,4,4,4,4
3144,4,158.5,0.8325,50.8075,12.1506,0.36,0.36,85.0,77.0,1500.0,,0,0,0,0
3708,4,173.42,0.8515,53.1902,8.2667,0.45,0.61,99.0,101.0,3000.0,,0,0,4,0
6464,4,131.26,0.9355,48.8143,8.601,1.03,0.66,164.0,149.0,4500.0,2024.0,4,4,4,4
6466,4,165.96,0.9965,48.7556,-0.0963,0.31,0.84,100.0,100.0,2000.0,2023.0,4,4,4,4
6469,4,48.6,0.878,51.2422,17.9633,2.39,1.51,64.5,85.0,2000.0,,0,0,0,0
6470,4,135.29,0.9029,51.1213,17.9156,1.26,0.83,119.0,112.0,3000.0,,0,0,0,0
6474,4,29.88,0.8885,52.7392,-3.3187,2.6,2.68,39.5,52.0,850.0,,0,0,0,0
740,4,84.35,0.9879,51.4088,13.2857,0.57,0.05,70.0,48.0,600.0,,0,0,0,0
745,4,173.2,0.9994,52.6287,8.3991,0.42,2.03,65.0,40.0,0.5,2011.0,4,4,4,1
1878,4,31.56,0.9997,55.8658,-4.1229,0.68,0.63,15.2,20.0,100.0,,0,0,0,0
3700,4,12.97,0.9476,49.8382,0.5746,0.34,0.62,119.0,82.0,2000.0,,4,4,4,0
727,4,17.13,0.9089,52.2114,13.4914,0.39,0.5,100.0,80.0,1000.9,2003.5,0,0,4,4
730,4,39.27,0.997,51.0186,13.573,1.58,1.27,60.0,46.0,600.0,2000.0,1,1,1,1
6508,4,15.88,0.8513,58.933,14.8234,1.51,1.55,120.0,142.0,4100.0,2021.0,4,4,4,4
6530,4,178.68,0.8957,54.2295,9.7516,0.54,0.88,93.0,114.0,4575.0,,0,0,4,0
1863,4,78.43,0.9414,54.9838,10.5304,1.62,0.29,29.0,31.0,300.0,2018.0,0,0,0,1
1868,4,48.37,0.9974,50.9188,19.1956,2.37,1.25,53.9,71.0,2000.0,,0,0,0,0
6487,4,98.5,0.9671,56.9189,12.8245,1.6,0.2,94.0,112.0,3300.0,2014.0,4,4,4,4
6499,4,164.92,0.7793,60.591,16.3169,1.07,0.79,100.0,101.0,2300.0,2012.0,4,4,4,4
6568,4,50.67,0.5962,47.8523,1.531,0.57,0.36,62.2,82.0,2200.0,,0,0,4,0
6587,4,44.31,0.9769,54.3095,-6.3311,4.15,2.51,19.0,25.0,150.0,,0,0,0,0
6588,4,49.31,0.7446,54.2636,-5.918,3.24,1.77,21.3,28.0,225.0,,0,0,0,0
6592,4,14.61,0.9867,54.0407,-6.0545,0.76,1.41,21.3,28.0,225.0,,0,0,0,0
6597,4,142.03,0.806,49.5584,9.3024,0.85,0.63,149.0,126.0,3450.0,,4,4,4,0
6601,4,73.61,0.8143,52.8585,10.8021,0.95,0.34,100.0,92.5,2050.0,,0,0,0,0
6553,4,47.41,0.6635,50.2307,3.352,0.97,0.53,117.0,126.0,3000.0,2022.0,4,4,4,4
6557,4,119.96,0.9917,49.1651,3.3308,0.83,0.31,92.0,115.0,3000.0,2022.0,4,4,4,4
1903,4,151.59,0.9991,55.1544,10.594,1.06,1.14,50.0,47.0,0.7,2000.0,3,3,3,3
1905,4,65.92,0.9581,55.801,9.5263,1.58,0.43,55.0,47.0,660.0,,0,0,0,0
1042,4,81.36,0.9605,50.4972,6.6919,0.64,0.11,64.0,71.0,2300.0,,0,0,0,0
3119,4,83.7,0.9163,41.8964,-4.5401,0.66,0.15,39.5,52.0,0.8,,0,0,4,0
1881,4,173.73,0.9851,52.124,4.6159,0.27,1.1,80.0,90.0,3000.0,2007.0,4,4,4,4
1883,4,159.83,0.8575,53.5116,8.744,0.43,0.45,64.0,71.0,2.0,,4,4,4,0
1886,4,171.95,0.9712,51.4836,13.4861,0.4,1.03,60.0,43.0,0.6,,3,4,4,0
3659,4,176.77,0.6693,52.6857,13.1297,0.49,0.44,108.0,82.0,1400.0,2007.5,0,0,4,4
6631,4,146.83,0.9663,54.5086,-6.707,2.18,1.94,76.7,101.0,3000.0,,0,0,0,0
6651,4,123.15,0.9607,56.2113,-5.6424,1.62,0.66,80.0,92.5,2050.0,,0,0,0,0
3184,4,133.85,0.992,55.9651,8.555,1.84,0.92,80.0,90.0,3000.0,2019.0,4,4,4,4
986,4,47.86,0.9362,55.3317,9.4989,2.39,1.3,46.0,48.0,600.0,,0,0,0,0
987,4,152.25,0.9825,54.1337,12.3134,1.09,1.28,100.0,82.0,2300.0,,0,0,0,0
989,4,18.28,0.9836,56.2584,10.1039,0.94,1.38,44.0,52.0,900.0,,0,0,0,0
990,4,41.47,0.8605,51.4943,8.4741,1.33,0.91,140.7,116.8,3000.0,,4,4,4,0
3653,4,167.31,0.8269,39.5308,-3.514,0.41,0.58,78.0,90.0,2000.0,,4,4,4,0
6617,4,10.27,0.9182,52.4965,16.2287,0.99,1.75,,,,,0,0,0,0
6625,4,151.8,0.958,54.2517,-6.0074,2.06,2.37,21.3,28.0,225.0,,0,0,0,0
3155,4,31.7,0.9274,58.2862,13.2288,0.68,0.48,73.5,53.0,825.0,2006.0,4,4,4,4
3170,4,118.45,0.9914,52.4312,19.1924,0.92,0.34,19.0,25.0,150.0,,0,0,0,0
6604,4,21.13,0.8168,51.7195,4.6029,0.54,0.58,70.0,50.0,6.2,,0,0,4,0
6606,4,150.99,0.6201,56.8557,-2.4969,3.25,1.96,75.1,99.0,2500.0,,0,0,0,0
6610,4,112.59,0.8344,54.1316,13.1595,0.89,0.3,137.0,70.5,4000.0,2023.0,4,0,4,4
3614,4,172.03,0.8427,52.5833,7.8357,1.16,1.59,75.0,43.0,600.0,,0,0,0,0
3625,4,140.18,0.9038,50.631,18.9987,1.29,1.09,17.5,23.0,160.0,,0,0,0,0
798,4,53.12,0.9971,55.7364,9.8631,2.49,1.0,50.0,54.2,1000.0,,0,0,0,0
3604,4,167.41,0.8982,53.1,10.6674,0.37,0.45,50.0,40.0,600.0,,0,0,0,0
3607,4,120.23,0.7301,49.9393,23.0139,0.83,0.37,78.0,87.0,2000.0,,0,0,0,0
3206,4,178.06,0.6924,50.2705,8.8814,0.39,0.39,70.0,48.0,600.0,,0,0,4,0
3225,4,121.08,0.9845,50.8876,-4.4136,2.78,1.19,49.0,60.0,1000.0,,0,0,0,0
3228,4,140.99,0.9083,53.3177,-1.2415,2.05,1.41,60.0,70.0,1500.0,,0,0,0,0
1809,4,136.55,0.9996,55.4719,11.7268,1.46,0.86,45.0,47.0,660.0,,0,0,0,0
1811,4,4.78,0.7242,55.4153,11.8585,2.49,2.06,45.0,47.0,660.0,,0,0,0,0
1815,4,157.1,0.8032,53.3748,9.1833,0.3,0.29,65.0,40.0,600.0,,0,0,0,0
766,4,21.14,0.9991,56.1409,8.8108,0.55,0.77,31.0,28.0,0.2,1992.0,3,3,3,3
776,4,155.94,0.8675,49.585,8.076,0.91,0.99,137.0,119.0,3.2,2014.5,4,4,4,4
786,4,25.35,0.9916,55.4224,9.1264,0.99,1.06,54.0,52.0,850.0,,0,0,0,0
1018,4,1.02,1.0,52.0194,4.633,0.03,1.01,135.0,43.0,3000.0,,4,0,4,0
765,4,20.99,0.9601,51.7498,6.6898,1.43,1.98,53.1,70.0,1800.0,,0,0,0,0
6699,4,17.8,0.9525,57.6459,-2.7391,0.64,1.02,53.9,71.0,2300.0,,0,0,0,0
6700,4,164.4,0.9961,51.1947,6.2774,0.73,1.73,70.0,48.0,4200.0,2024.0,0,0,3,3
6701,4,10.37,0.8657,50.9696,6.4256,0.57,0.84,119.0,70.5,6200.0,2024.0,4,0,4,4
6714,4,90.44,0.7932,53.8486,10.0874,2.21,0.75,60.0,80.0,6.0,2025.0,0,0,3,1
3561,4,138.7,0.9894,51.4434,4.5055,0.66,0.46,100.0,92.5,2050.0,,0,0,0,0
6670,4,171.66,0.9824,51.772,-4.2559,0.05,0.17,30.4,40.0,500.0,,0,0,0,0
1645,4,9.84,0.7636,55.344,9.2665,2.08,2.19,45.0,54.2,1000.0,,0,0,0,0
1655,4,20.81,0.9381,56.4654,10.8353,1.03,1.14,45.0,44.0,0.6,1998.0,0,3,3,3
1656,4,33.77,0.9914,56.4573,10.7752,1.73,1.41,45.0,44.0,0.6,1998.0,0,3,3,3
72,4,49.59,0.9535,52.2773,9.6667,2.54,1.37,76.0,47.0,0.7,2001.0,0,0,3,3
1789,4,3.36,1.0,56.5693,9.8006,0.06,0.61,45.0,47.0,0.7,2000.0,4,4,4,4
1641,4,104.99,0.9999,56.5037,8.482,0.71,0.1,45.0,44.0,0.6,,4,0,4,0
6742,4,91.22,0.8032,51.2733,18.0882,2.51,0.8,64.5,85.0,2000.0,,0,0,0,0
6746,4,3.08,0.7421,45.8742,-0.2388,0.41,0.49,113.0,110.0,2200.0,2023.0,4,4,4,4
6750,4,159.88,0.771,46.1173,1.1334,0.55,0.61,118.9,131.0,3000.0,2023.0,4,4,4,4
6751,4,28.23,0.9521,47.8112,-1.2728,1.03,1.22,107.0,103.0,2350.0,2023.0,4,4,4,4
6756,4,144.0,0.7464,49.9584,3.6287,0.53,0.47,98.0,101.0,4000.0,2023.0,0,0,4,4
6759,4,151.08,0.9899,48.5464,-3.6098,0.29,0.36,50.0,52.9,800.0,2023.0,4,4,4,4
3198,4,50.84,0.8969,53.2207,8.6775,0.62,0.3,64.7,70.0,1800.0,,0,0,0,0
6721,4,2.64,0.8203,50.4539,10.6101,0.42,0.59,30.6,40.3,3450.0,,0,0,4,0
6731,4,170.06,0.9991,49.6514,0.668,0.21,0.79,85.0,71.0,2200.0,2023.0,0,0,4,4
6735,4,152.18,0.7505,54.0965,10.5039,0.61,0.51,135.0,31.0,4850.0,,2,0,4,0
3556,4,4.11,0.8325,55.595,13.9451,0.39,0.45,67.5,57.0,1300.0,2005.5,4,4,4,4
3559,4,176.14,0.8801,57.2813,13.7612,0.41,0.64,80.0,90.0,2500.0,2009.0,4,4,4,4
95,4,149.56,0.9863,51.0335,11.218,0.4,0.38,68.0,62.0,1300.0,,0,0,4,0
96,4,26.62,0.7893,51.5844,6.6446,0.81,0.71,149.0,58.0,2.3,2015.0,2,0,4,2
3531,4,146.47,0.9951,56.8767,-6.1534,0.06,0.05,,,0.0,,0,0,4,0
3533,4,143.11,0.8152,51.1268,14.6532,0.35,0.26,30.4,40.0,500.0,,0,0,0,0
3534,4,141.91,0.832,50.9997,8.381,0.59,0.42,68.3,90.0,2000.0,,0,0,0,0
3543,4,162.19,0.7991,49.5311,7.0838,0.69,0.71,140.0,112.0,3.1,2013.0,4,4,4,4
3551,4,126.09,0.9563,55.5691,13.8969,2.4,1.16,65.0,46.0,700.0,2006.5,4,4,4,4
3554,4,141.42,0.9296,49.6016,10.0398,0.91,0.65,125.0,90.0,2000.0,,0,0,0,0
973,4,101.81,0.8478,51.1256,12.8858,0.48,0.14,65.0,40.3,0.5,,0,0,4,0
980,4,111.32,1.0,56.3627,10.0987,0.65,0.14,49.0,52.0,900.0,,0,0,0,0
3520,4,144.64,0.7991,52.6225,7.9013,0.53,0.33,90.0,76.0,2000.0,,1,1,1,0
79,4,113.52,0.9693,52.2014,9.9362,0.74,0.2,85.0,77.0,1500.0,,0,0,0,0
86,4,67.0,0.8801,49.8775,8.9792,0.61,0.22,104.0,68.0,1.5,2004.5,4,4,4,4
962,4,122.07,0.9645,14.5143,-60.8462,0.22,0.13,55.0,32.0,0.3,,0,0,4,0
964,4,125.29,0.8195,52.1957,7.2777,1.68,0.87,149.0,115.7,3000.0,,3,0,3,0
1779,4,147.71,0.9931,55.3509,10.0101,1.53,1.25,50.0,47.0,0.7,2000.0,3,3,3,3
6825,4,56.4,0.7092,45.8564,-0.1148,0.98,0.56,115.0,149.0,3450.0,,2,2,4,0
1734,4,70.95,0.9999,51.4703,9.4426,0.56,0.12,65.0,40.3,600.0,,0,0,4,0
1741,4,11.51,0.937,56.2473,8.6946,0.46,0.77,48.0,54.2,1000.0,,0,0,0,0
1756,4,11.24,0.983,52.2223,11.5554,0.62,1.41,70.0,58.0,1.0,2004.0,4,4,4,4
1776,4,99.95,0.5562,51.2694,12.5298,0.56,0.31,65.0,40.0,0.7,2003.0,0,0,4,4
